testValue,time,trainValue,prediction
249,2010-08-06,249,242.17040474523543
255,2010-08-07,255,242.17815158663356
262,2010-08-08,262,242.1842488253525
252,2010-08-09,252,263.75999167646705
246,2010-08-10,246,265.15295993169354
236,2010-08-11,236,265.59017202432557
236,2010-08-12,236,265.87532657367706
229,2010-08-13,229,265.97836583998145
228,2010-08-14,228,266.03797873031067
224,2010-08-15,224,266.06156770096237
243,2010-08-16,243,223.4163708234328
253,2010-08-17,253,222.65937175054748
253,2010-08-18,253,222.48737589669645
235,2010-08-19,235,222.3384762477926
233,2010-08-20,233,222.29458499597197
241,2010-08-21,241,222.26437528365574
247,2010-08-22,247,222.25388815848174
232,2010-08-23,232,249.0403260802968
218,2010-08-24,218,250.2814413988711
214,2010-08-25,214,250.75369388173934
214,2010-08-26,214,251.01502737145984
220,2010-08-27,220,251.12195554094993
222,2010-08-28,222,251.1776698228556
226,2010-08-29,226,251.2015635200098
223,2010-08-30,223,226.76157268969524
220,2010-08-31,220,227.53357824308452
225,2010-09-01,225,227.73833477002643
226,2010-09-02,226,227.89265597294408
225,2010-09-03,225,227.94280131982046
216,2010-09-04,216,227.97449867134668
214,2010-09-05,214,227.98621767760855
209,2010-09-06,209,212.223920202954
221,2010-09-07,221,211.70915588238012
232,2010-09-08,232,211.35014521931663
240,2010-09-09,240,211.226715679696
240,2010-09-10,240,211.1523570117758
234,2010-09-11,234,211.1238440070446
222,2010-09-12,222,211.108170494388
211,2010-09-13,211,219.66544899202444
205,2010-09-14,205,217.3453646645706
217,2010-09-15,217,216.71992316952316
215,2010-09-16,215,216.2551166842252
217,2010-09-17,217,216.1021815689593
209,2010-09-18,209,216.00648398775962
211,2010-09-19,211,215.9707631920234
205,2010-09-20,205,209.8221659910039
205,2010-09-21,205,210.06246421566132
207,2010-09-22,207,209.87863401465117
215,2010-09-23,215,209.90355609515498
219,2010-09-24,219,209.87369042036482
218,2010-09-25,218,209.8752671134542
213,2010-09-26,213,209.87018428263852
209,2010-09-27,209,212.27764546214445
207,2010-09-28,207,211.33286782825007
213,2010-09-29,213,211.11701681286047
219,2010-09-30,219,210.93100231228274
236,2010-10-01,236,210.8755959188908
234,2010-10-02,234,210.83775319469814
225,2010-10-03,225,210.82446632903898
208,2010-10-04,208,223.64333069255795
200,2010-10-05,200,221.93965076187257
196,2010-10-06,196,221.54134156991407
192,2010-10-07,192,221.20548423594767
190,2010-10-08,190,221.1040532106555
193,2010-10-09,193,221.03568123781318
209,2010-10-10,209,221.0114705830348
214,2010-10-11,214,211.25829145224435
218,2010-10-12,218,214.27042827287275
206,2010-10-13,206,214.9543127770796
207,2010-10-14,207,215.54622941160528
205,2010-10-15,205,215.7225664179071
207,2010-10-16,207,215.84291387955454
219,2010-10-17,219,215.88528109992316
245,2010-10-18,245,220.64646561153373
267,2010-10-19,267,222.9054663659024
284,2010-10-20,284,223.4135083985805
310,2010-10-21,310,223.85806679764022
344,2010-10-22,344,223.990229472326
370,2010-10-23,370,224.08085175926902
369,2010-10-24,369,224.11279434186795
348,2010-10-25,348,373.3575435374388
334,2010-10-26,334,373.61168024194234
330,2010-10-27,330,374.3999385416844
353,2010-10-28,353,374.52210626011794
376,2010-10-29,376,374.67220479160903
412,2010-10-30,412,374.7083894699663
428,2010-10-31,428,374.7382439198669
442,2010-11-01,442,436.0735780411616
414,2010-11-02,414,439.76405902444094
378,2010-11-03,378,441.5852452604925
340,2010-11-04,340,442.43208389426974
314,2010-11-05,314,442.844432278502
294,2010-11-06,294,443.03815870153664
273,2010-11-07,273,443.13173421661736
261,2010-11-08,261,267.2094847234009
257,2010-11-09,257,262.88260356215807
257,2010-11-10,257,261.39998765811055
257,2010-11-11,257,260.4777655523791
263,2010-11-12,263,260.1178398962526
278,2010-11-13,278,259.9166215121403
293,2010-11-14,293,259.83164795036936
300,2010-11-15,300,297.2699406253003
293,2010-11-16,293,300.3763073156042
285,2010-11-17,285,301.46134266163745
296,2010-11-18,296,302.1259607385713
312,2010-11-19,312,302.38843451568806
354,2010-11-20,354,302.53385190355834
393,2010-11-21,393,302.5957147465577
424,2010-11-22,424,404.714151030195
416,2010-11-23,416,412.9215506132869
384,2010-11-24,384,415.89767581964395
359,2010-11-25,359,417.68056469829213
349,2010-11-26,349,418.4037457121958
356,2010-11-27,356,418.7993970182444
378,2010-11-28,378,418.97103083347156
403,2010-11-29,403,381.4888680647841
412,2010-11-30,412,385.9024797984859
400,2010-12-01,400,387.0721060537295
385,2010-12-02,385,388.01470777663116
378,2010-12-03,378,388.341476583332
371,2010-12-04,371,388.5521509186931
353,2010-12-05,353,388.6370349068927
327,2010-12-06,327,349.8497513922671
309,2010-12-07,309,346.19567153543056
308,2010-12-08,308,345.17830473951403
339,2010-12-09,339,344.3904954176878
380,2010-12-10,380,344.1097092842914
432,2010-12-11,432,343.9323770697902
454,2010-12-12,454,343.8597651542717
446,2010-12-13,446,465.9707333079839
430,2010-12-14,430,471.4310616163344
438,2010-12-15,438,474.27421321839375
466,2010-12-16,466,475.61390633995757
490,2010-12-17,490,476.2943806790121
487,2010-12-18,487,476.620998257695
463,2010-12-19,463,476.7845878564198
435,2010-12-20,435,460.09845099711146
402,2010-12-21,402,455.4132747245268
377,2010-12-22,377,454.32683761860255
348,2010-12-23,348,453.34983067908416
335,2010-12-24,335,453.03628486391096
331,2010-12-25,331,452.82211173541276
321,2010-12-26,321,452.7397555006238
309,2010-12-27,309,319.19665860800205
299,2010-12-28,299,317.1647574361513
304,2010-12-29,304,316.5855768327896
328,2010-12-30,328,316.14619167941987
363,2010-12-31,363,315.9867538865569
394,2011-01-01,394,315.88747710654803
432,2011-01-02,432,315.8462892063565
476,2011-01-03,476,441.80540484279186
503,2011-01-04,503,450.0510626985879
516,2011-01-05,516,452.91295787181866
521,2011-01-06,521,454.79650774016056
517,2011-01-07,517,455.56460904503
513,2011-01-08,513,456.0095577350595
502,2011-01-09,502,456.20792621366945
487,2011-01-10,487,500.11536242244836
456,2011-01-11,456,497.84286020292967
432,2011-01-12,432,497.200299708959
432,2011-01-13,432,496.6979343707816
457,2011-01-14,457,496.5142391511075
489,2011-01-15,489,496.39777563740785
502,2011-01-16,502,496.3487873830243
505,2011-01-17,505,509.4461228071938
503,2011-01-18,503,512.8085953418638
499,2011-01-19,499,514.617604102927
486,2011-01-20,486,515.4721602825657
470,2011-01-21,470,515.916531733063
452,2011-01-22,452,516.1317202559445
451,2011-01-23,451,516.2415604254384
465,2011-01-24,465,447.44158564927534
493,2011-01-25,493,446.7918752604495
528,2011-01-26,528,446.05161290465935
552,2011-01-27,552,445.83512059263114
565,2011-01-28,565,445.67048155469786
555,2011-01-29,555,445.6090753587359
542,2011-01-30,542,445.570724114252
521,2011-01-31,521,538.8677882033945
514,2011-02-01,514,536.0632820425831
517,2011-02-02,517,535.1188760311643
553,2011-02-03,553,534.4786368049928
599,2011-02-04,599,534.2208033210162
628,2011-02-05,628,534.0691072552811
630,2011-02-06,630,534.0017432692048
624,2011-02-07,624,635.866045812372
623,2011-02-08,623,636.9972470137836
642,2011-02-09,642,638.225120069743
659,2011-02-10,659,638.5931883565136
675,2011-02-11,675,638.867275194582
670,2011-02-12,670,638.9707272342339
663,2011-02-13,663,639.0346774743625
662,2011-02-14,662,661.4260352377605
663,2011-02-15,663,659.9345292017214
667,2011-02-16,667,659.4517522353208
670,2011-02-17,670,659.1148525516157
690,2011-02-18,690,658.9823972685857
725,2011-02-19,725,658.903265802755
755,2011-02-20,755,658.868648706066
753,2011-02-21,753,764.7430375428524
709,2011-02-22,709,771.5317819776789
673,2011-02-23,673,774.2092615279429
682,2011-02-24,682,775.8071482623249
741,2011-02-25,741,776.508028214392
822,2011-02-26,822,776.8933448463275
903,2011-02-27,903,777.0725145207817
1065,2011-02-28,1065,926.930923384726
1203,2011-03-01,1203,944.9000638232836
1263,2011-03-02,1263,951.6019353333378
1255,2011-03-03,1255,955.7662739448506
1205,2011-03-04,1205,957.5322059978555
1354,2011-03-05,1354,958.5244845752289
1399,2011-03-06,1399,958.9763822679527
1318,2011-03-07,1318,1434.0099537795809
1133,2011-03-08,1133,1447.0314960088026
1004,2011-03-09,1004,1455.544722302728
918,2011-03-10,918,1459.1286927953563
861,2011-03-11,861,1461.2463308808517
805,2011-03-12,805,1462.20710481259
771,2011-03-13,771,1462.7417424435628
850,2011-03-14,850,754.8194952776042
1142,2011-03-15,1142,745.8321653324485
1158,2011-03-16,1158,741.3696227058438
1088,2011-03-17,1088,738.9672381699112
955,2011-03-18,955,737.747476515461
920,2011-03-19,920,737.1014248009393
886,2011-03-20,886,736.7695509990854
844,2011-03-21,844,875.3041457785308
657,2011-03-22,657,867.6563626708008
681,2011-03-23,681,864.7866342442102
693,2011-03-24,693,863.0161452169314
681,2011-03-25,681,862.2766684049758
681,2011-03-26,681,861.8586578140429
683,2011-03-27,683,861.6722465244216
697,2011-03-28,697,683.4851175103692
699,2011-03-29,699,683.9348152044413
703,2011-03-30,703,684.0859813579922
701,2011-03-31,701,684.1924304646518
690,2011-04-01,690,684.2352656519837
674,2011-04-02,674,684.2613574429121
649,2011-04-03,649,684.2729792450504
603,2011-04-04,603,642.697225214154
557,2011-04-05,557,637.7905386111044
527,2011-04-06,527,636.3179145650295
542,2011-04-07,542,635.3381616840604
565,2011-04-08,565,635.0059237593655
579,2011-04-09,579,634.8075777213569
594,2011-04-10,594,634.7342333440704
598,2011-04-11,598,597.7378118941679
619,2011-04-12,619,600.3595930270075
624,2011-04-13,624,601.0874438214619
630,2011-04-14,630,601.5489795282641
619,2011-04-15,619,601.6885509372071
604,2011-04-16,604,601.7703037155529
574,2011-04-17,574,601.79677002705
558,2011-04-18,558,568.2580811685792
545,2011-04-19,545,563.174305254175
553,2011-04-20,553,562.0500299953051
574,2011-04-21,574,561.1827961103877
568,2011-04-22,568,560.9675268362234
546,2011-04-23,546,560.8186953956866
511,2011-04-24,511,560.7781306451004
500,2011-04-25,500,503.57299844731955
493,2011-04-26,493,497.6234919133423
482,2011-04-27,482,496.1936205623635
466,2011-04-28,466,495.17588201653297
467,2011-04-29,467,494.90548505389654
468,2011-04-30,468,494.7304005565707
473,2011-05-01,473,494.6799319416787
464,2011-05-02,464,473.7200741006073
457,2011-05-03,457,474.55638146905824
458,2011-05-04,458,474.70491118645486
457,2011-05-05,457,474.84587016031674
448,2011-05-06,448,474.87529787034737
444,2011-05-07,444,474.8992248372983
442,2011-05-08,442,474.90490185888115
432,2011-05-09,432,441.2659947801829
422,2011-05-10,422,440.9160585979818
410,2011-05-11,410,440.7846126954571
405,2011-05-12,405,440.7232719283594
401,2011-05-13,401,440.6997822347227
403,2011-05-14,403,440.68901293144927
402,2011-05-15,402,440.6848224783481
384,2011-05-16,384,402.2299381648846
371,2011-05-17,371,402.0774712682649
375,2011-05-18,375,402.1087017611711
402,2011-05-19,402,402.08530851646464
422,2011-05-20,422,402.08944709667395
437,2011-05-21,437,402.0858327317203
431,2011-05-22,431,402.0863613983713
432,2011-05-23,432,432.3462272848668
415,2011-05-24,415,431.43262484236493
402,2011-05-25,402,431.6153376613446
389,2011-05-26,389,431.47541487286577
379,2011-05-27,379,431.49963297400643
379,2011-05-28,379,431.47806596248125
370,2011-05-29,370,431.4811659934813
363,2011-05-30,363,369.05704521307814
354,2011-05-31,354,367.57685881048553
347,2011-06-01,347,367.37135615800764
347,2011-06-02,347,367.1260768084362
345,2011-06-03,345,367.0841121820507
336,2011-06-04,336,367.0431785807371
336,2011-06-05,336,367.0349433013246
320,2011-06-06,320,334.6644155686589
325,2011-06-07,325,334.61520034729375
321,2011-06-08,321,334.39914049592454
326,2011-06-09,326,334.3832840569941
325,2011-06-10,325,334.34804075610015
307,2011-06-11,307,334.34419847532735
305,2011-06-12,305,334.3384033749387
301,2011-06-13,301,302.06342357247405
309,2011-06-14,309,301.63440905532656
305,2011-06-15,305,301.147500281245
298,2011-06-16,298,301.06074081673677
296,2011-06-17,296,300.97943178663047
296,2011-06-18,296,300.9625184241328
304,2011-06-19,304,300.9488512756331
312,2011-06-20,312,304.9464252124983
302,2011-06-21,302,306.2613588513658
301,2011-06-22,301,306.46033567264715
298,2011-06-23,298,306.6780338986303
302,2011-06-24,302,306.71774639250617
301,2011-06-25,301,306.75403249102675
293,2011-06-26,293,306.76169993661625
304,2011-06-27,304,291.87080392021477
295,2011-06-28,295,290.54864600107226
296,2011-06-29,296,290.3197879185138
283,2011-06-30,283,290.09974105231765
284,2011-07-01,284,290.0550982014144
293,2011-07-02,293,290.01823771644683
297,2011-07-03,297,290.00974958353
295,2011-07-04,295,298.7973882343162
292,2011-07-05,292,299.5037752748363
290,2011-07-06,290,299.81747820714844
291,2011-07-07,291,299.94208794658863
291,2011-07-08,291,299.9968877898649
290,2011-07-09,290,300.0188497517825
296,2011-07-10,296,300.0284296921764
287,2011-07-11,287,296.5432981610907
296,2011-07-12,296,297.52343479393335
284,2011-07-13,284,297.64661726575173
292,2011-07-14,292,297.8080020342913
281,2011-07-15,281,297.8336810105373
287,2011-07-16,287,297.8604534667544
272,2011-07-17,272,297.8655524794352
275,2011-07-18,275,271.32471827996585
269,2011-07-19,269,268.890059803575
275,2011-07-20,275,268.68928760211253
268,2011-07-21,268,268.2906598617763
275,2011-07-22,275,268.2432996142382
