testValue,time,trainValue,prediction
204,2014-10-18,204,196.1485784397852
193,2014-10-19,193,196.15024276044193
189,2014-10-20,189,193.39526193027078
181,2014-10-21,181,192.590022411335
181,2014-10-22,181,192.37369478406555
193,2014-10-23,193,192.2387043977332
196,2014-10-24,196,192.17860432546712
197,2014-10-25,197,192.1485844810451
196,2014-10-26,196,192.1342076587016
196,2014-10-27,196,196.13505548768453
199,2014-10-28,199,196.09272416378772
189,2014-10-29,189,196.0909842253596
188,2014-10-30,188,196.08688410683575
191,2014-10-31,191,196.08546860305853
202,2014-11-01,202,196.0846854965547
204,2014-11-02,204,196.08432400715574
205,2014-11-03,205,205.39325259238305
213,2014-11-04,213,206.00526570451257
236,2014-11-05,236,206.31728824678606
259,2014-11-06,259,206.46811865676605
270,2014-11-07,270,206.54238676604774
271,2014-11-08,271,206.57872041965305
271,2014-11-09,271,206.59653581188974
274,2014-11-10,274,271.36933265222285
285,2014-11-11,285,271.46701960403914
304,2014-11-12,304,271.5225205031569
331,2014-11-13,331,271.54504602870145
345,2014-11-14,345,271.55546151451
355,2014-11-15,355,271.5600255142227
355,2014-11-16,355,271.56206919727646
354,2014-11-17,354,356.2848645881429
343,2014-11-18,343,356.62152692664165
345,2014-11-19,345,356.81297452374645
357,2014-11-20,357,356.89018768514234
381,2014-11-21,381,356.9258014094895
394,2014-11-22,394,356.94133680778765
394,2014-11-23,394,356.9482688677536
377,2014-11-24,377,395.5795452248836
342,2014-11-25,342,395.9464779417688
307,2014-11-26,307,396.15963823636304
276,2014-11-27,276,396.2388723190046
265,2014-11-28,265,396.27454158263777
251,2014-11-29,251,396.2892444905298
248,2014-11-30,248,396.29554872223304
234,2014-12-01,234,246.25944139259508
229,2014-12-02,229,245.63018924695248
220,2014-12-03,220,245.3496543917224
217,2014-12-04,217,245.2364505815369
214,2014-12-05,214,245.18861753912805
217,2014-12-06,217,245.16883746362393
219,2014-12-07,219,245.16057541020774
234,2014-12-08,234,219.38577172295888
251,2014-12-09,251,219.63446066451235
286,2014-12-10,286,219.72135040961342
310,2014-12-11,310,219.76096564044667
323,2014-12-12,323,219.77687412749196
313,2014-12-13,313,219.78364636450667
312,2014-12-14,312,219.7864516353871
327,2014-12-15,327,311.28147180905034
398,2014-12-16,398,311.02677161144663
480,2014-12-17,480,310.90766446295225
584,2014-12-18,584,310.8584029512331
679,2014-12-19,679,310.8369390474929
845,2014-12-20,845,310.82779555632413
847,2014-12-21,847,310.82386257816887
766,2014-12-22,766,869.8951279591489
680,2014-12-23,680,877.4484459463431
601,2014-12-24,601,882.0542972557587
536,2014-12-25,536,884.2536636656293
477,2014-12-26,477,885.3988741817516
426,2014-12-27,426,885.9762757098196
379,2014-12-28,379,886.2708473182669
333,2014-12-29,333,366.3272951868321
299,2014-12-30,299,358.88243077987426
273,2014-12-31,273,356.0797769689965
256,2015-01-01,256,354.74347780543
243,2015-01-02,243,354.1848954604981
235,2015-01-03,235,353.9340761729857
231,2015-01-04,231,353.8258106781238
239,2015-01-05,239,229.3431453188515
254,2015-01-06,254,228.54083115082184
281,2015-01-07,281,228.18135939013274
299,2015-01-08,299,228.0140827214835
312,2015-01-09,312,227.9376809206938
311,2015-01-10,311,227.90246467367453
295,2015-01-11,295,227.8863050449278
272,2015-01-12,272,292.8139021381132
261,2015-01-13,261,290.64430772971326
265,2015-01-14,265,289.9190757080382
264,2015-01-15,264,289.5266021006203
256,2015-01-16,256,289.3610193332867
244,2015-01-17,244,289.28213993857065
256,2015-01-18,256,289.2467935904468
267,2015-01-19,267,256.1920349559962
271,2015-01-20,271,257.4886987618862
274,2015-01-21,274,257.8031830091216
289,2015-01-22,289,258.00999216700245
335,2015-01-23,335,258.08979097160943
395,2015-01-24,395,258.12950611030067
441,2015-01-25,441,258.14685688743305
448,2015-01-26,448,455.3226987838312
428,2015-01-27,428,463.5356021427489
407,2015-01-28,407,466.96813998348694
402,2015-01-29,402,468.6386279681621
391,2015-01-30,391,469.39180990321466
390,2015-01-31,390,469.7444132076268
377,2015-02-01,377,469.9064280046349
367,2015-02-02,367,374.9030211070274
348,2015-02-03,348,373.06227920713116
360,2015-02-04,360,372.45489242673017
393,2015-02-05,393,372.1300993700524
462,2015-02-06,462,371.99722795838744
512,2015-02-07,512,371.93460878810964
525,2015-02-08,525,371.9072843430213
499,2015-02-09,499,533.2444641963908
462,2015-02-10,462,536.3138003305505
435,2015-02-11,435,537.8341462617537
