testValue,time,trainValue,prediction
640,2013-04-23,640,771.8005806463531
628,2013-04-24,628,849.2392621404038
613,2013-04-25,613,921.668458523434
571,2013-04-26,571,1001.0080521803392
525,2013-04-27,525,1080.4846825227364
477,2013-04-28,477,1151.8894927112597
435,2013-04-29,435,415.2328866151479
405,2013-04-30,405,349.4589367098842
380,2013-05-01,380,300.67386554458386
381,2013-05-02,381,279.8893535492624
381,2013-05-03,381,344.1132542410912
385,2013-05-04,385,523.2569384740548
389,2013-05-05,389,624.6446445699744
409,2013-05-06,409,246.2560201197639
439,2013-05-07,439,82.3539844904983
469,2013-05-08,469,-78.46921748887564
490,2013-05-09,490,-266.2911288765872
496,2013-05-10,496,-473.0793439174747
484,2013-05-11,484,-652.920176929335
464,2013-05-12,464,-785.800529513791
442,2013-05-13,442,471.62171046344685
433,2013-05-14,433,458.1876571710392
413,2013-05-15,413,406.7824827411167
382,2013-05-16,382,349.28250349819933
350,2013-05-17,350,139.96117428425947
337,2013-05-18,337,106.3038255638811
336,2013-05-19,336,72.94295417877458
341,2013-05-20,341,336.95125771570173
345,2013-05-21,345,339.9880396523359
346,2013-05-22,346,351.93087748682086
349,2013-05-23,349,392.92701905692445
355,2013-05-24,355,437.90268284545505
358,2013-05-25,358,465.90875153325504
353,2013-05-26,353,509.8700349944553
345,2013-05-27,345,348.5076809269374
340,2013-05-28,340,278.0795469385987
344,2013-05-29,344,180.5697262251789
344,2013-05-30,344,107.04543494602211
341,2013-05-31,341,53.55289063758437
340,2013-06-01,340,-10.931630784368963
339,2013-06-02,339,-92.38725641617043
343,2013-06-03,343,347.0360893103386
346,2013-06-04,346,368.0942662127553
347,2013-06-05,347,398.1667091601242
344,2013-06-06,344,458.2191789227513
336,2013-06-07,336,538.2958072760213
320,2013-06-08,320,612.3805493633938
308,2013-06-09,308,677.4511003133937
297,2013-06-10,297,226.70145960984186
297,2013-06-11,297,93.34157448946618
297,2013-06-12,297,-13.073915468254825
308,2013-06-13,308,-79.43714712862845
325,2013-06-14,325,-129.7736247445422
337,2013-06-15,337,-190.10476403740705
326,2013-06-16,326,-21.63861501073052
313,2013-06-17,313,106.51632416055867
294,2013-06-18,294,-146.45183019871394
290,2013-06-19,290,-387.3481475913305
279,2013-06-20,279,-580.2509857824267
279,2013-06-21,279,-775.0811470776763
275,2013-06-22,275,-979.8944398990964
276,2013-06-23,276,-1173.7731037467465
276,2013-06-24,276,283.98355587526976
277,2013-06-25,277,294.9779205413858
278,2013-06-26,278,313.96085419207736
273,2013-06-27,273,337.96476699218977
269,2013-06-28,269,361.953516419298
